motion_id,pure_motion_id,scene_id,scene_trans_x,scene_trans_y,scene_trans_z,object_id,object_label,object_semantic_label,action,text
014792,008363_d0269481-3d67-47f8-aa9c-55647740f9ba,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is far away from the window
014793,008363_d0269481-3d67-47f8-aa9c-55647740f9ba,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is near the window
014794,008929_ab25fe55-9fc0-4e12-9dcb-2f33d48e59e6,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is close to the end table
014795,008929_ab25fe55-9fc0-4e12-9dcb-2f33d48e59e6,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is farthest from the window
014796,008929_ab25fe55-9fc0-4e12-9dcb-2f33d48e59e6,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the armchair
014797,008929_ab25fe55-9fc0-4e12-9dcb-2f33d48e59e6,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is farthest from the sofa chair
014798,008929_ab25fe55-9fc0-4e12-9dcb-2f33d48e59e6,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is farthest from the armchair
014799,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is farthest from the window
014800,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,13,coffee table,7,walk,walk to the coffee table that is beside the sofa chair
014801,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the sofa chair
014802,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,16,couch,6,walk,walk to the couch that is in the center of the armchair and the radiator
014803,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the armchair
014804,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,26,sofa chair,5,walk,walk to the sofa chair
014805,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is closer to the end table
014806,009144_0d9b5f92-3617-404c-8cb9-0539e7a0666c,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is far from the armchair
014807,011254_81447503-4978-45bd-a6c1-988cf3858b93,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is farthest from the radiator
014808,011254_81447503-4978-45bd-a6c1-988cf3858b93,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the sofa chair
014809,011254_81447503-4978-45bd-a6c1-988cf3858b93,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the end table
014810,011254_81447503-4978-45bd-a6c1-988cf3858b93,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is far from the radiator
014811,011254_81447503-4978-45bd-a6c1-988cf3858b93,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is close to the sofa chair
014812,012171_0a1455d2-a9d0-40d2-b755-10ec4c923fa2,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is far from the radiator
014813,012171_0a1455d2-a9d0-40d2-b755-10ec4c923fa2,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the radiator
014814,012171_0a1455d2-a9d0-40d2-b755-10ec4c923fa2,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the end table
014815,012171_0a1455d2-a9d0-40d2-b755-10ec4c923fa2,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is farthest from the window
014816,012171_0a1455d2-a9d0-40d2-b755-10ec4c923fa2,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is far away from the end table
014817,002800_0946fc00-0cfe-4afb-a79f-cb250c6424ae,scene0282_00,-1.79883123,-3.35740102,-0.07027696,4,bed,4,walk,walk to the bed
014818,002800_0946fc00-0cfe-4afb-a79f-cb250c6424ae,scene0282_00,-1.79883123,-3.35740102,-0.07027696,17,chair,5,walk,walk to the chair
014819,008758_3a2f2256-9e5b-4a7d-aec0-1d54d5afa134,scene0282_00,-1.79883123,-3.35740102,-0.07027696,4,bed,4,walk,walk to the bed
014820,009732_d68d71af-d274-43c9-a266-2e652a60fe0d,scene0282_00,-1.79883123,-3.35740102,-0.07027696,4,bed,4,walk,walk to the bed
014821,000196_e54e0610-f883-4c9a-800d-faaada746302,scene0283_00,-3.70730716,-4.10174596,-0.08564730,9,table,7,walk,walk to the table
014822,001593_f6fa8da9-6214-4383-81ea-88b1c5dae338,scene0283_00,-3.70730716,-4.10174596,-0.08564730,9,table,7,walk,walk to the table
014823,001773_e6a0707c-9cea-455b-80c6-d7d0b48d949b,scene0283_00,-3.70730716,-4.10174596,-0.08564730,9,table,7,walk,walk to the table
014824,007190_a0bb9283-3f4e-4d5c-b810-35ddea1996c6,scene0283_00,-3.70730716,-4.10174596,-0.08564730,9,table,7,walk,walk to the table
014825,012775_bb81e08b-42b0-4815-b1e5-c5a80415dca7,scene0283_00,-3.70730716,-4.10174596,-0.08564730,9,table,7,walk,walk to the table
014826,001772_20c9d6a7-65fc-45d1-9b13-4fd1c206917a,scene0284_00,-3.14986995,-1.89424332,-0.06752631,10,table,7,walk,walk to the table
014827,010906_7b4be7d3-ba81-406c-b4e2-cd2e5a737059,scene0284_00,-3.14986995,-1.89424332,-0.06752631,10,table,7,walk,walk to the table
014828,000313_2fb3c2f0-e7a4-4487-abef-05e7805fa979,scene0285_00,-3.77432082,-3.76811500,-0.11329784,15,office chair,5,walk,walk to the office chair that is next to the whiteboard
014829,000313_2fb3c2f0-e7a4-4487-abef-05e7805fa979,scene0285_00,-3.77432082,-3.76811500,-0.11329784,21,door,8,walk,walk to the door
014830,003286_cbcd0ef4-a296-4572-ad61-fb3dc0fb5763,scene0285_00,-3.77432082,-3.76811500,-0.11329784,13,office chair,5,walk,walk to the office chair that is far away from the whiteboard
014831,003286_cbcd0ef4-a296-4572-ad61-fb3dc0fb5763,scene0285_00,-3.77432082,-3.76811500,-0.11329784,14,office chair,5,walk,walk to the office chair that is far away from the radiator
014832,003286_cbcd0ef4-a296-4572-ad61-fb3dc0fb5763,scene0285_00,-3.77432082,-3.76811500,-0.11329784,16,table,7,walk,walk to the table
014833,009732_6d9d64fe-3dff-4760-be8f-b498347eaccd,scene0285_00,-3.77432082,-3.76811500,-0.11329784,13,office chair,5,walk,walk to the office chair that is far away from the whiteboard
014834,009732_6d9d64fe-3dff-4760-be8f-b498347eaccd,scene0285_00,-3.77432082,-3.76811500,-0.11329784,14,office chair,5,walk,walk to the office chair that is near the cart
014835,009732_6d9d64fe-3dff-4760-be8f-b498347eaccd,scene0285_00,-3.77432082,-3.76811500,-0.11329784,15,office chair,5,walk,walk to the office chair that is next to the whiteboard
014836,009732_6d9d64fe-3dff-4760-be8f-b498347eaccd,scene0285_00,-3.77432082,-3.76811500,-0.11329784,16,table,7,walk,walk to the table
014837,010233_d2a736f7-d72a-4dfd-a96b-87ff019415b5,scene0285_00,-3.77432082,-3.76811500,-0.11329784,21,door,8,walk,walk to the door
014838,011385_6e0c8bf3-39d4-4385-80c0-a12ce5f1e1c9,scene0285_00,-3.77432082,-3.76811500,-0.11329784,13,office chair,5,walk,walk to the office chair that is far away from the whiteboard
014839,011385_6e0c8bf3-39d4-4385-80c0-a12ce5f1e1c9,scene0285_00,-3.77432082,-3.76811500,-0.11329784,14,office chair,5,walk,walk to the office chair that is farthest from the window
014840,011385_6e0c8bf3-39d4-4385-80c0-a12ce5f1e1c9,scene0285_00,-3.77432082,-3.76811500,-0.11329784,15,office chair,5,walk,walk to the office chair that is next to the whiteboard
014841,011385_6e0c8bf3-39d4-4385-80c0-a12ce5f1e1c9,scene0285_00,-3.77432082,-3.76811500,-0.11329784,16,table,7,walk,walk to the table
014842,011385_6e0c8bf3-39d4-4385-80c0-a12ce5f1e1c9,scene0285_00,-3.77432082,-3.76811500,-0.11329784,21,door,8,walk,walk to the door
014843,000823_9f0c0707-e341-4b3c-b1ce-57d0e474254e,scene0286_00,-4.12245972,-2.70382478,-0.02534369,6,bed,4,walk,walk to the bed
014844,002681_629b634b-5bb4-4f9a-a453-250e93f34273,scene0286_00,-4.12245972,-2.70382478,-0.02534369,6,bed,4,walk,walk to the bed
014845,002681_629b634b-5bb4-4f9a-a453-250e93f34273,scene0286_00,-4.12245972,-2.70382478,-0.02534369,42,doorframe,8,walk,walk to the doorframe
014846,004158_9a5871eb-1415-4533-a783-94edd17d6261,scene0286_00,-4.12245972,-2.70382478,-0.02534369,6,bed,4,walk,walk to the bed
014847,011325_c1ae12b8-248a-4cad-b346-7b5086de57ea,scene0286_00,-4.12245972,-2.70382478,-0.02534369,6,bed,4,walk,walk to the bed
014848,002662_3f19d038-9873-4863-ae53-212870855c61,scene0287_00,-1.93906161,-1.56517030,-0.03608690,4,bed,4,walk,walk to the bed
014849,003025_53fecc7b-d11c-4cd3-a56a-9b59da1b099f,scene0287_00,-1.93906161,-1.56517030,-0.03608690,4,bed,4,walk,walk to the bed
014850,003025_53fecc7b-d11c-4cd3-a56a-9b59da1b099f,scene0287_00,-1.93906161,-1.56517030,-0.03608690,6,desk,14,walk,walk to the desk
014851,005529_f24b9685-7fb1-4775-b6c9-c36fb8c1ef01,scene0287_00,-1.93906161,-1.56517030,-0.03608690,1,office chair,5,walk,walk to the office chair
014852,005529_f24b9685-7fb1-4775-b6c9-c36fb8c1ef01,scene0287_00,-1.93906161,-1.56517030,-0.03608690,4,bed,4,walk,walk to the bed
014853,005529_f24b9685-7fb1-4775-b6c9-c36fb8c1ef01,scene0287_00,-1.93906161,-1.56517030,-0.03608690,6,desk,14,walk,walk to the desk
014854,009335_f8f4b0b3-6a31-4468-804a-b1b3ed3b5a58,scene0287_00,-1.93906161,-1.56517030,-0.03608690,1,office chair,5,walk,walk to the office chair
014855,009335_f8f4b0b3-6a31-4468-804a-b1b3ed3b5a58,scene0287_00,-1.93906161,-1.56517030,-0.03608690,4,bed,4,walk,walk to the bed
014856,011254_bf2814e4-fb9a-48dc-ae3b-24806b75b598,scene0287_00,-1.93906161,-1.56517030,-0.03608690,1,office chair,5,walk,walk to the office chair
014857,011254_bf2814e4-fb9a-48dc-ae3b-24806b75b598,scene0287_00,-1.93906161,-1.56517030,-0.03608690,4,bed,4,walk,walk to the bed
014858,001684_72dda9ef-4ab4-49d8-ae20-46c4af9d338d,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014859,001684_72dda9ef-4ab4-49d8-ae20-46c4af9d338d,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014860,001684_72dda9ef-4ab4-49d8-ae20-46c4af9d338d,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014861,001684_72dda9ef-4ab4-49d8-ae20-46c4af9d338d,scene0288_00,-2.54465743,-2.63175920,-0.02270434,4,table,7,walk,walk to the table
014862,001684_72dda9ef-4ab4-49d8-ae20-46c4af9d338d,scene0288_00,-2.54465743,-2.63175920,-0.02270434,12,door,8,walk,"facing the front of the kitchen counter, walk to the door that is to the right of it"
014863,002755_8a30d438-4d20-413b-bd7a-16bc27c302a2,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014864,002755_8a30d438-4d20-413b-bd7a-16bc27c302a2,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014865,002755_8a30d438-4d20-413b-bd7a-16bc27c302a2,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014866,002755_8a30d438-4d20-413b-bd7a-16bc27c302a2,scene0288_00,-2.54465743,-2.63175920,-0.02270434,4,table,7,walk,walk to the table
014867,002755_8a30d438-4d20-413b-bd7a-16bc27c302a2,scene0288_00,-2.54465743,-2.63175920,-0.02270434,12,door,8,walk,"facing the front of the kitchen counter, walk to the door that is to the right of it"
014868,006122_5e7a0534-cffc-4a9f-a21c-7d3ffbccce26,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014869,006122_5e7a0534-cffc-4a9f-a21c-7d3ffbccce26,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014870,006122_5e7a0534-cffc-4a9f-a21c-7d3ffbccce26,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014871,006122_5e7a0534-cffc-4a9f-a21c-7d3ffbccce26,scene0288_00,-2.54465743,-2.63175920,-0.02270434,4,table,7,walk,walk to the table
014872,006122_5e7a0534-cffc-4a9f-a21c-7d3ffbccce26,scene0288_00,-2.54465743,-2.63175920,-0.02270434,12,door,8,walk,walk to the door that is far away from the telephone
014873,008562_b527e36c-bef4-490e-a50d-f9dcfa8b9888,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014874,009506_30b312ee-d9ca-41a9-a1b6-193fbf05fa24,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014875,009506_30b312ee-d9ca-41a9-a1b6-193fbf05fa24,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014876,009506_30b312ee-d9ca-41a9-a1b6-193fbf05fa24,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014877,009506_30b312ee-d9ca-41a9-a1b6-193fbf05fa24,scene0288_00,-2.54465743,-2.63175920,-0.02270434,4,table,7,walk,walk to the table
014878,009506_30b312ee-d9ca-41a9-a1b6-193fbf05fa24,scene0288_00,-2.54465743,-2.63175920,-0.02270434,12,door,8,walk,walk to the door that is next to the trash can
014879,010369_7288a3d3-8b69-4a5e-8549-23960277aa25,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014880,010369_7288a3d3-8b69-4a5e-8549-23960277aa25,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014881,012475_4bd1a1eb-cb4a-4f72-bf44-05eae50dfe53,scene0288_00,-2.54465743,-2.63175920,-0.02270434,0,refrigerator,24,walk,walk to the refrigerator
014882,012475_4bd1a1eb-cb4a-4f72-bf44-05eae50dfe53,scene0288_00,-2.54465743,-2.63175920,-0.02270434,1,couch,6,walk,walk to the couch
014883,012475_4bd1a1eb-cb4a-4f72-bf44-05eae50dfe53,scene0288_00,-2.54465743,-2.63175920,-0.02270434,2,chair,5,walk,walk to the chair
014884,012475_4bd1a1eb-cb4a-4f72-bf44-05eae50dfe53,scene0288_00,-2.54465743,-2.63175920,-0.02270434,4,table,7,walk,walk to the table
014885,012475_4bd1a1eb-cb4a-4f72-bf44-05eae50dfe53,scene0288_00,-2.54465743,-2.63175920,-0.02270434,35,door,8,walk,walk to the door that is closer to the telephone
014886,005815_0ad12e61-88d7-4114-a9b3-35ae9e49020f,scene0289_00,-2.97415938,-2.75797005,-0.30813678,0,table,7,walk,walk to the table
014887,005815_0ad12e61-88d7-4114-a9b3-35ae9e49020f,scene0289_00,-2.97415938,-2.75797005,-0.30813678,1,door,8,walk,walk to the door that is near the table
014888,005906_76fd0138-529f-486d-946b-5df8d7f6d69f,scene0289_00,-2.97415938,-2.75797005,-0.30813678,0,table,7,walk,walk to the table
014889,005906_76fd0138-529f-486d-946b-5df8d7f6d69f,scene0289_00,-2.97415938,-2.75797005,-0.30813678,1,door,8,walk,walk to the door that is close to the tv
014890,005906_76fd0138-529f-486d-946b-5df8d7f6d69f,scene0289_00,-2.97415938,-2.75797005,-0.30813678,27,chair,5,walk,walk to the chair
014891,009728_764542ec-5010-4fa2-a050-1e2ff4c0a2c4,scene0289_00,-2.97415938,-2.75797005,-0.30813678,0,table,7,walk,walk to the table
014892,004339_ab8e56b2-ad19-4c4f-b9c2-8312aa92b053,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014893,006437_fe839143-b421-4ced-b1eb-d28474b219e3,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014894,007434_060aaf4f-ed4b-42dc-b312-7f52bf3aa34f,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014895,009045_aaaf308d-a6e5-4ea3-8a87-2e7c18d8c6e0,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014896,009721_e449aba1-5cbb-485d-9f19-29cb58b13ed5,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014897,009936_0ef69f96-eea5-45a2-80a3-e35ca1ec8872,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014898,012726_f2333204-21ba-42bb-85c4-511eae50419c,scene0291_00,-2.94312944,-4.01099079,-0.10054942,23,door,8,walk,walk to the door
014899,003359_49b76444-b528-4a5d-8683-b98dffa132d8,scene0293_00,-4.45933347,-2.71853665,-0.06968902,9,desk,14,walk,walk to the desk
014900,005708_665b91ca-5a51-46d9-aef0-f62e81a7308c,scene0293_00,-4.45933347,-2.71853665,-0.06968902,9,desk,14,walk,walk to the desk
014901,006157_5f5e8b44-3772-4ee8-a215-183418430440,scene0293_00,-4.45933347,-2.71853665,-0.06968902,9,desk,14,walk,walk to the desk
014902,011155_23c69a50-81a5-4ec4-a4da-506215fb759d,scene0293_00,-4.45933347,-2.71853665,-0.06968902,9,desk,14,walk,walk to the desk
014903,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,1,couch,6,walk,walk to the couch that is in the center of the cabinet and the radiator
014904,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,2,couch,6,walk,walk to the couch that is farthest from the tv
014905,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,3,coffee table,7,walk,walk to the coffee table
014906,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,5,table,7,walk,walk to the table that is close to the whiteboard
014907,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,20,table,7,walk,walk to the table that is far from the whiteboard
014908,000296_edef08a4-437b-4439-b1bb-6acdf942377a,scene0294_00,-3.08213496,-3.17193854,-0.04104913,22,chair,5,walk,walk to the chair that is closer to the door
014909,001736_6ff39287-7f96-41df-b4bc-fbf89946de54,scene0294_00,-3.08213496,-3.17193854,-0.04104913,1,couch,6,walk,walk to the couch that is beneath the picture
014910,004086_70a4494e-84e9-4736-99f0-2b0e115933bd,scene0294_00,-3.08213496,-3.17193854,-0.04104913,3,coffee table,7,walk,walk to the coffee table
014911,004246_6b818467-1756-4262-a968-80d40e4326a7,scene0294_00,-3.08213496,-3.17193854,-0.04104913,1,couch,6,walk,walk to the couch that is beneath the picture
014912,006044_62c50b80-0796-4d5c-82ad-c6188bce8b66,scene0294_00,-3.08213496,-3.17193854,-0.04104913,3,coffee table,7,walk,walk to the coffee table
014913,006044_62c50b80-0796-4d5c-82ad-c6188bce8b66,scene0294_00,-3.08213496,-3.17193854,-0.04104913,5,table,7,walk,walk to the table that is in the middle of the door and the cabinet
014914,010089_c65a2d59-46f1-4382-b9ca-afd2249a51d1,scene0294_00,-3.08213496,-3.17193854,-0.04104913,1,couch,6,walk,walk to the couch that is in the center of the cabinet and the radiator
014915,010089_c65a2d59-46f1-4382-b9ca-afd2249a51d1,scene0294_00,-3.08213496,-3.17193854,-0.04104913,3,coffee table,7,walk,walk to the coffee table
014916,010089_c65a2d59-46f1-4382-b9ca-afd2249a51d1,scene0294_00,-3.08213496,-3.17193854,-0.04104913,5,table,7,walk,walk to the table that is close to the curtain
014917,010089_c65a2d59-46f1-4382-b9ca-afd2249a51d1,scene0294_00,-3.08213496,-3.17193854,-0.04104913,20,table,7,walk,walk to the table that is farthest from the ottoman
014918,010089_c65a2d59-46f1-4382-b9ca-afd2249a51d1,scene0294_00,-3.08213496,-3.17193854,-0.04104913,22,chair,5,walk,walk to the chair that is near the door
014919,010930_ba77707e-58c2-4655-b1a1-5422dc3c5887,scene0294_00,-3.08213496,-3.17193854,-0.04104913,1,couch,6,walk,walk to the couch that is in the center of the cabinet and the curtain
